cve_entidad,nom_entidad,cve_municipio,nom_municipio,edad_primer_union,num_hijos,nivel_escolaridad,estado_civil_id,estado_civil_desc,estrato_socioeconomico,pareja_trabaja_id,pareja_trabaja_desc,ingreso_pareja,dinero_propio_id,dinero_propio_desc,apoyo_gobierno_id,apoyo_gobierno_desc,tiene_ahorros_id,tiene_ahorros_desc,propietaria_vivienda_id,propietaria_vivienda_desc,sufrio_violencia_pareja,factor_expansion,anio_encuesta,ingreso_pareja_imputado
20,OAXACA,334,VILLA DE TUTUTEPEC,,,C2,6,Soltera,1,2,No,,1,Sí,2,No,2,No,2,No,0,563.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,,C1,6,Soltera,2,1,Sí,2400.0,1,Sí,2,No,2,No,1,Sí,0,768.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,3.0,A1,5,Casada,2,1,Sí,4000.0,1,Sí,2,No,2,No,1,Sí,0,256.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,2,No,0,256.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,,C1,6,Soltera,2,2,No,,1,Sí,2,No,2,No,2,No,0,256.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,,C1,2,Separada,2,1,Sí,750.0,2,No,2,No,2,No,1,Sí,1,768.0,2021,false
20,OAXACA,338,VILLA DE ETLA,25.0,3.0,B1,2,Separada,2,1,Sí,1500.0,2,No,2,No,2,No,1,Sí,0,512.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,,C1,6,Soltera,2,1,Sí,360.0,2,No,2,No,2,No,1,Sí,0,512.0,2021,false
20,OAXACA,338,VILLA DE ETLA,30.0,1.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,1,Sí,1,256.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,3.0,A1,5,Casada,2,1,Sí,4000.0,1,Sí,2,No,2,No,1,Sí,0,768.0,2021,false
20,OAXACA,338,VILLA DE ETLA,4.0,4.0,B1,2,Separada,2,1,Sí,500.0,2,No,2,No,2,No,1,Sí,1,256.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,1.0,A1,1,Unión libre,2,1,Sí,600.0,1,Sí,2,No,2,No,2,No,0,256.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,1,Sí,0,512.0,2021,false
20,OAXACA,338,VILLA DE ETLA,0.0,3.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,1,Sí,1,512.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,3.0,A1,5,Casada,2,1,Sí,2000.0,1,Sí,2,No,2,No,1,Sí,0,256.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,,C1,6,Soltera,2,2,No,,2,No,2,No,1,Sí,1,Sí,0,768.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,768.0,2021,false
20,OAXACA,338,VILLA DE ETLA,0.0,1.0,B1,2,Separada,2,1,Sí,600.0,2,No,2,No,2,No,2,No,1,768.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,4.0,A1,5,Casada,2,1,Sí,17.0,1,Sí,2,No,1,Sí,1,Sí,0,256.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,,C1,6,Soltera,2,1,Sí,300.0,2,No,2,No,2,No,1,Sí,1,457.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,,C1,6,Soltera,2,1,Sí,3800.0,2,No,2,No,2,No,2,No,0,229.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,2.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,229.0,2021,false
20,OAXACA,338,VILLA DE ETLA,3.0,3.0,B1,2,Separada,2,1,Sí,18000.0,1,Sí,2,No,2,No,1,Sí,0,229.0,2021,false
20,OAXACA,338,VILLA DE ETLA,12.0,3.0,B2,4,Viuda,2,2,No,,2,No,1,Sí,2,No,1,Sí,1,915.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,1.0,A1,1,Unión libre,2,1,Sí,1000.0,1,Sí,2,No,2,No,2,No,0,229.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,1.0,A1,1,Unión libre,2,1,Sí,200.0,2,No,2,No,2,No,2,No,0,686.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,3.0,A1,5,Casada,2,1,Sí,6000.0,2,No,2,No,2,No,2,No,0,229.0,2021,false
20,OAXACA,338,VILLA DE ETLA,0.0,3.0,B2,4,Viuda,2,1,Sí,1400.0,2,No,2,No,2,No,1,Sí,0,229.0,2021,true
20,OAXACA,338,VILLA DE ETLA,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,229.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,3.0,A1,5,Casada,2,1,Sí,200.0,2,No,2,No,2,No,2,No,0,229.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,1.0,A1,1,Unión libre,2,1,Sí,300.0,2,No,2,No,1,Sí,2,No,0,229.0,2021,false
20,OAXACA,338,VILLA DE ETLA,30.0,3.0,B2,4,Viuda,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,229.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,1,457.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,3.0,A1,5,Casada,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,457.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,4.0,A1,5,Casada,2,2,No,,2,No,1,Sí,2,No,2,No,1,1143.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,3.0,A1,5,Casada,2,1,Sí,4000.0,2,No,2,No,2,No,1,Sí,0,229.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,4.0,A1,5,Casada,2,2,No,,2,No,1,Sí,2,No,2,No,0,229.0,2021,false
20,OAXACA,338,VILLA DE ETLA,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,229.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,305.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,,4.0,A1,5,Casada,2,1,Sí,100.0,2,No,2,No,2,No,1,Sí,0,609.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,2,No,1,305.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,1.0,1.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,1,Sí,0,609.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,16.0,3.0,B1,2,Separada,3,2,No,,1,Sí,2,No,2,No,2,No,1,482.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,,3.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,1,Sí,1,241.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,,,C1,6,Soltera,3,2,No,,2,No,2,No,2,No,2,No,0,482.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,,,C1,6,Soltera,3,1,Sí,4000.0,1,Sí,2,No,2,No,1,Sí,0,241.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,,3.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,1,Sí,0,241.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,,1.0,A1,1,Unión libre,3,2,No,,2,No,2,No,2,No,2,No,0,198.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,5.0,1.0,B2,4,Viuda,3,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,396.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,,,C1,2,Separada,3,1,Sí,4500.0,1,Sí,2,No,2,No,2,No,1,396.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,,4.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,1,Sí,0,198.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,,3.0,A1,5,Casada,3,1,Sí,6000.0,1,Sí,2,No,2,No,1,Sí,0,218.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,,1.0,A1,1,Unión libre,3,2,No,,1,Sí,2,No,2,No,2,No,0,218.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,,,C1,6,Soltera,3,1,Sí,2000.0,1,Sí,2,No,1,Sí,1,Sí,0,435.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,0.0,1.0,B1,2,Separada,3,1,Sí,3800.0,1,Sí,2,No,2,No,2,No,1,435.0,2021,false
20,OAXACA,350,SAN SEBASTIÁN TUTLA,,3.0,A1,5,Casada,3,2,No,,1,Sí,2,No,2,No,1,Sí,0,435.0,2021,false
20,OAXACA,375,SANTA CRUZ AMILPAS,,1.0,A1,1,Unión libre,2,1,Sí,2000.0,2,No,2,No,1,Sí,1,Sí,0,294.0,2021,false
20,OAXACA,375,SANTA CRUZ AMILPAS,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,294.0,2021,false
20,OAXACA,375,SANTA CRUZ AMILPAS,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,587.0,2021,false
20,OAXACA,375,SANTA CRUZ AMILPAS,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,294.0,2021,false
20,OAXACA,375,SANTA CRUZ AMILPAS,,3.0,A1,5,Casada,2,1,Sí,6000.0,2,No,2,No,2,No,2,No,0,587.0,2021,false
20,OAXACA,375,SANTA CRUZ AMILPAS,,,C2,6,Soltera,1,2,No,,2,No,2,No,2,No,1,Sí,0,631.0,2021,false
20,OAXACA,375,SANTA CRUZ AMILPAS,,,C2,6,Soltera,1,2,No,,2,No,1,Sí,2,No,1,Sí,0,1579.0,2021,false
20,OAXACA,375,SANTA CRUZ AMILPAS,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,2,No,0,381.0,2021,false
20,OAXACA,375,SANTA CRUZ AMILPAS,,,C2,6,Soltera,2,2,No,,2,No,2,No,2,No,2,No,0,761.0,2021,false
20,OAXACA,375,SANTA CRUZ AMILPAS,,1.0,A1,1,Unión libre,2,1,Sí,2300.0,1,Sí,2,No,2,No,2,No,0,381.0,2021,false
20,OAXACA,375,SANTA CRUZ AMILPAS,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,381.0,2021,false
20,OAXACA,390,SANTA LUCÍA DEL CAMINO,15.0,3.0,B1,3,Divorciada,3,1,Sí,2930.0,2,No,2,No,2,No,2,No,0,273.0,2021,true
20,OAXACA,390,SANTA LUCÍA DEL CAMINO,,4.0,A1,5,Casada,3,1,Sí,600.0,2,No,2,No,2,No,2,No,0,273.0,2021,false
20,OAXACA,390,SANTA LUCÍA DEL CAMINO,,,C1,6,Soltera,3,2,No,,2,No,2,No,1,Sí,1,Sí,0,1091.0,2021,false
20,OAXACA,390,SANTA LUCÍA DEL CAMINO,,1.0,A1,1,Unión libre,3,1,Sí,12000.0,1,Sí,2,No,1,Sí,2,No,0,273.0,2021,false
20,OAXACA,390,SANTA LUCÍA DEL CAMINO,,3.0,A1,5,Casada,3,2,No,,1,Sí,2,No,2,No,1,Sí,1,273.0,2021,false
20,OAXACA,409,SANTA MARÍA DEL TULE,,3.0,A1,5,Casada,2,1,Sí,1000.0,1,Sí,2,No,1,Sí,2,No,0,252.0,2021,false
20,OAXACA,409,SANTA MARÍA DEL TULE,,,C2,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,755.0,2021,false
20,OAXACA,409,SANTA MARÍA DEL TULE,,,C1,6,Soltera,2,1,Sí,5000.0,1,Sí,2,No,2,No,2,No,0,252.0,2021,false
20,OAXACA,409,SANTA MARÍA DEL TULE,,3.0,A1,5,Casada,2,1,Sí,8000.0,1,Sí,2,No,1,Sí,1,Sí,0,504.0,2021,false
20,OAXACA,409,SANTA MARÍA DEL TULE,,3.0,A1,5,Casada,2,1,Sí,2500.0,2,No,2,No,2,No,1,Sí,0,252.0,2021,false
20,OAXACA,409,SANTA MARÍA DEL TULE,,,C2,6,Soltera,2,1,Sí,200.0,2,No,2,No,2,No,1,Sí,0,780.0,2021,false
20,OAXACA,409,SANTA MARÍA DEL TULE,8.0,3.0,B2,4,Viuda,2,1,Sí,300.0,1,Sí,1,Sí,2,No,1,Sí,0,520.0,2021,false
20,OAXACA,409,SANTA MARÍA DEL TULE,,1.0,A1,1,Unión libre,2,1,Sí,9000.0,1,Sí,2,No,2,No,1,Sí,0,1040.0,2021,false
20,OAXACA,409,SANTA MARÍA DEL TULE,,1.0,A1,1,Unión libre,2,1,Sí,14000.0,1,Sí,2,No,2,No,1,Sí,0,520.0,2021,false
20,OAXACA,409,SANTA MARÍA DEL TULE,7.0,3.0,B1,3,Divorciada,2,1,Sí,25000.0,2,No,2,No,2,No,2,No,0,260.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,1.0,1.0,B1,2,Separada,2,1,Sí,4100.0,2,No,2,No,2,No,1,Sí,1,263.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,4.0,A1,5,Casada,2,1,Sí,1200.0,1,Sí,1,Sí,2,No,1,Sí,0,263.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,263.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,263.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,5.0,4.0,B1,2,Separada,2,1,Sí,800.0,2,No,1,Sí,2,No,1,Sí,1,527.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,4.0,A1,5,Casada,2,1,Sí,600.0,2,No,2,No,2,No,1,Sí,0,263.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,12.0,1.0,B1,2,Separada,2,2,No,,2,No,2,No,2,No,2,No,0,1053.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,1.0,A1,1,Unión libre,2,1,Sí,5000.0,1,Sí,2,No,2,No,1,Sí,0,263.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,527.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,4.0,A1,5,Casada,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,1053.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,263.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,5.0,3.0,A2,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,527.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,263.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,3.0,A1,5,Casada,2,1,Sí,15000.0,1,Sí,2,No,2,No,1,Sí,0,263.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,527.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,11.0,4.0,B1,3,Divorciada,2,1,Sí,600.0,1,Sí,2,No,2,No,1,Sí,0,527.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,15.0,3.0,B2,4,Viuda,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,263.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,,C2,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,527.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,,C1,6,Soltera,2,1,Sí,4000.0,1,Sí,2,No,2,No,1,Sí,0,911.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,1.0,A1,1,Unión libre,2,1,Sí,5000.0,2,No,2,No,2,No,2,No,0,456.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,14.0,3.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,1,Sí,1,228.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,0.0,3.0,B2,4,Viuda,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,228.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,,C1,6,Soltera,2,1,Sí,1500.0,1,Sí,2,No,2,No,1,Sí,0,228.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,,C1,6,Soltera,2,1,Sí,400.0,1,Sí,2,No,2,No,1,Sí,0,456.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,,C1,6,Soltera,2,1,Sí,1000.0,2,No,2,No,2,No,1,Sí,0,456.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,3.0,A1,5,Casada,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,456.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,4.0,A1,5,Casada,2,1,Sí,1500.0,1,Sí,2,No,1,Sí,1,Sí,0,228.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,3.0,B1,2,Separada,2,1,Sí,1200.0,2,No,2,No,2,No,2,No,0,228.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,1.0,A1,1,Unión libre,2,1,Sí,1400.0,1,Sí,2,No,2,No,1,Sí,0,684.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,2.0,A1,5,Casada,2,1,Sí,500.0,1,Sí,2,No,2,No,1,Sí,0,228.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,3.0,A1,5,Casada,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,456.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,30.0,3.0,B2,4,Viuda,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,228.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,,C1,6,Soltera,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,228.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,5.0,4.0,B2,4,Viuda,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,1,228.0,2021,false
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,,1.0,A1,1,Unión libre,2,1,Sí,2100.0,2,No,2,No,2,No,1,Sí,0,228.0,2021,false
20,OAXACA,421,SANTA MARÍA MIXTEQUILLA,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,283.0,2021,false
20,OAXACA,421,SANTA MARÍA MIXTEQUILLA,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,1,283.0,2021,false
20,OAXACA,421,SANTA MARÍA MIXTEQUILLA,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,283.0,2021,false
20,OAXACA,421,SANTA MARÍA MIXTEQUILLA,,,C2,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,283.0,2021,false
20,OAXACA,421,SANTA MARÍA MIXTEQUILLA,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,2,No,0,567.0,2021,false
20,OAXACA,421,SANTA MARÍA MIXTEQUILLA,33.0,3.0,B2,4,Viuda,2,2,No,,1,Sí,1,Sí,2,No,2,No,0,283.0,2021,false
20,OAXACA,421,SANTA MARÍA MIXTEQUILLA,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,2,No,0,283.0,2021,false
20,OAXACA,421,SANTA MARÍA MIXTEQUILLA,,1.0,A1,1,Unión libre,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,283.0,2021,false
20,OAXACA,421,SANTA MARÍA MIXTEQUILLA,,3.0,A1,5,Casada,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,1,283.0,2021,false
20,OAXACA,421,SANTA MARÍA MIXTEQUILLA,,4.0,A1,5,Casada,2,2,No,,2,No,1,Sí,2,No,1,Sí,1,283.0,2021,false
20,OAXACA,421,SANTA MARÍA MIXTEQUILLA,10.0,1.0,B2,4,Viuda,2,2,No,,2,No,1,Sí,2,No,1,Sí,1,567.0,2021,false
20,OAXACA,421,SANTA MARÍA MIXTEQUILLA,9.0,3.0,B2,4,Viuda,2,2,No,,1,Sí,1,Sí,1,Sí,1,Sí,0,283.0,2021,false
20,OAXACA,421,SANTA MARÍA MIXTEQUILLA,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,1,Sí,1,283.0,2021,false
20,OAXACA,441,SANTA MARÍA XADANI,,4.0,A1,5,Casada,1,1,Sí,1500.0,2,No,1,Sí,2,No,1,Sí,0,623.0,2021,false
20,OAXACA,441,SANTA MARÍA XADANI,,3.0,A1,5,Casada,1,2,No,,1,Sí,2,No,2,No,1,Sí,0,623.0,2021,false
20,OAXACA,441,SANTA MARÍA XADANI,1.0,3.0,B2,4,Viuda,1,1,Sí,300.0,1,Sí,2,No,2,No,1,Sí,0,623.0,2021,false
20,OAXACA,441,SANTA MARÍA XADANI,,3.0,A1,5,Casada,1,2,No,,2,No,2,No,2,No,1,Sí,0,623.0,2021,false
20,OAXACA,441,SANTA MARÍA XADANI,,3.0,A1,5,Casada,1,1,Sí,400.0,1,Sí,2,No,2,No,1,Sí,0,1246.0,2021,false
20,OAXACA,441,SANTA MARÍA XADANI,,3.0,A1,5,Casada,1,1,Sí,900.0,2,No,1,Sí,2,No,1,Sí,0,312.0,2021,false
20,OAXACA,441,SANTA MARÍA XADANI,1.0,1.0,A2,1,Unión libre,1,2,No,,2,No,2,No,2,No,2,No,0,312.0,2021,false
20,OAXACA,441,SANTA MARÍA XADANI,,3.0,A1,5,Casada,1,2,No,,2,No,2,No,1,Sí,1,Sí,1,312.0,2021,false
20,OAXACA,441,SANTA MARÍA XADANI,,3.0,A1,5,Casada,1,2,No,,2,No,2,No,2,No,1,Sí,0,312.0,2021,false
20,OAXACA,441,SANTA MARÍA XADANI,2.0,1.0,B1,2,Separada,1,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,623.0,2021,false
20,OAXACA,441,SANTA MARÍA XADANI,,1.0,A1,1,Unión libre,1,1,Sí,1000.0,1,Sí,2,No,2,No,2,No,0,623.0,2021,false
20,OAXACA,441,SANTA MARÍA XADANI,,1.0,A1,1,Unión libre,1,2,No,,2,No,1,Sí,2,No,2,No,0,312.0,2021,false
20,OAXACA,441,SANTA MARÍA XADANI,16.0,1.0,B2,4,Viuda,1,1,Sí,300.0,2,No,2,No,2,No,1,Sí,0,312.0,2021,false
20,OAXACA,441,SANTA MARÍA XADANI,,3.0,A1,5,Casada,1,2,No,,2,No,1,Sí,2,No,2,No,0,312.0,2021,false
20,OAXACA,441,SANTA MARÍA XADANI,30.0,4.0,B1,3,Divorciada,1,1,Sí,700.0,2,No,2,No,2,No,1,Sí,1,312.0,2021,false
20,OAXACA,441,SANTA MARÍA XADANI,,,C1,6,Soltera,1,2,No,,2,No,2,No,2,No,1,Sí,0,312.0,2021,false
20,OAXACA,452,SANTIAGO APÓSTOL,42.0,3.0,B2,4,Viuda,1,2,No,,2,No,1,Sí,2,No,2,No,0,221.0,2021,false
20,OAXACA,452,SANTIAGO APÓSTOL,,3.0,A1,5,Casada,1,1,Sí,500.0,2,No,2,No,2,No,1,Sí,0,221.0,2021,false
20,OAXACA,452,SANTIAGO APÓSTOL,,,C1,6,Soltera,1,1,Sí,6000.0,1,Sí,2,No,1,Sí,1,Sí,0,221.0,2021,false
20,OAXACA,452,SANTIAGO APÓSTOL,7.0,3.0,A2,5,Casada,1,1,Sí,500.0,2,No,2,No,2,No,1,Sí,0,221.0,2021,false
20,OAXACA,452,SANTIAGO APÓSTOL,,3.0,A1,5,Casada,1,2,No,,1,Sí,2,No,2,No,1,Sí,0,664.0,2021,false
20,OAXACA,452,SANTIAGO APÓSTOL,13.0,3.0,B2,4,Viuda,1,2,No,,1,Sí,1,Sí,2,No,1,Sí,1,442.0,2021,false
20,OAXACA,452,SANTIAGO APÓSTOL,0.0,4.0,A2,5,Casada,1,2,No,,2,No,2,No,2,No,1,Sí,1,221.0,2021,false
20,OAXACA,452,SANTIAGO APÓSTOL,,3.0,A1,5,Casada,1,1,Sí,300.0,2,No,1,Sí,2,No,1,Sí,0,221.0,2021,false
20,OAXACA,452,SANTIAGO APÓSTOL,,,C1,6,Soltera,1,2,No,,1,Sí,2,No,2,No,1,Sí,0,442.0,2021,false
20,OAXACA,452,SANTIAGO APÓSTOL,,3.0,A1,5,Casada,1,2,No,,1,Sí,2,No,2,No,2,No,0,221.0,2021,false
20,OAXACA,452,SANTIAGO APÓSTOL,,3.0,A1,5,Casada,1,1,Sí,300.0,2,No,2,No,2,No,1,Sí,0,221.0,2021,false
20,OAXACA,452,SANTIAGO APÓSTOL,,3.0,A1,5,Casada,1,1,Sí,1600.0,1,Sí,2,No,2,No,1,Sí,0,442.0,2021,false
20,OAXACA,452,SANTIAGO APÓSTOL,,,C1,6,Soltera,1,2,No,,2,No,2,No,2,No,1,Sí,0,885.0,2021,false
20,OAXACA,452,SANTIAGO APÓSTOL,,3.0,A1,5,Casada,1,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,221.0,2021,false
20,OAXACA,452,SANTIAGO APÓSTOL,25.0,3.0,B1,2,Separada,1,2,No,,1,Sí,2,No,2,No,1,Sí,0,221.0,2021,false
20,OAXACA,452,SANTIAGO APÓSTOL,0.0,1.0,B1,2,Separada,1,1,Sí,900.0,1,Sí,2,No,2,No,2,No,0,664.0,2021,false
20,OAXACA,467,SANTIAGO JAMILTEPEC,5.0,4.0,B1,2,Separada,1,1,Sí,500.0,2,No,2,No,2,No,2,No,0,311.0,2021,false
20,OAXACA,467,SANTIAGO JAMILTEPEC,,4.0,A1,5,Casada,1,2,No,,1,Sí,2,No,1,Sí,1,Sí,1,622.0,2021,false
20,OAXACA,467,SANTIAGO JAMILTEPEC,,4.0,A1,5,Casada,1,2,No,,2,No,2,No,2,No,1,Sí,0,311.0,2021,false
20,OAXACA,467,SANTIAGO JAMILTEPEC,0.0,4.0,A2,5,Casada,1,1,Sí,2000.0,2,No,2,No,1,Sí,2,No,0,311.0,2021,false
20,OAXACA,467,SANTIAGO JAMILTEPEC,,1.0,A1,1,Unión libre,1,2,No,,2,No,2,No,2,No,1,Sí,0,311.0,2021,false
20,OAXACA,467,SANTIAGO JAMILTEPEC,,,C1,6,Soltera,1,1,Sí,1100.0,1,Sí,2,No,2,No,1,Sí,0,1245.0,2021,false
